Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Views (future),Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"386778494616",Accustomed Watch Corp. Unisex Kids Digital Sonic The Hedgehog Wrist Watch Works,,Accustomed Watch Corp. Unisex Kids Digital Sonic T,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","0","","Feb-15-24 03:26:15 PST","Jul-15-24 03:26:15 PDT","Wristwatches","31387","","","Pre-owned","","","","","","US","","",""
"386778498497",Vintage Super Mario Bros Digital Watch Unisex Blue Stainless Steel Rubber Band,,Vintage Super Mario Bros Digital Watch Unisex Blue,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","1","","Feb-15-24 03:28:54 PST","Jul-15-24 03:28:54 PDT","Wristwatches","31387","","","Pre-owned","","","","","","US","","",""
"386778506400",Accutime Unicorn Theme Digital Kids Watch Colorful Band Rectangle Face UNTESTED,,Accutime Unicorn Theme Digital Kids Watch Colorful,"1","FIXED_PRICE","USD",12.0,,,12.0,"0","","0","","Feb-15-24 03:31:43 PST","Jul-15-24 03:31:43 PDT","Wristwatches","31387","","","Pre-owned","","","","","","US","Does not apply","",""
"386778513551",Vintage 1995 Disney TOY STORY WOODY QUARTZ DIGITAL WATCH Unisex Kids UNTESTED,,Vintage 1995 Disney TOY STORY WOODY QUARTZ DIGITAL,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","0","","Feb-15-24 03:34:41 PST","Jul-15-24 03:34:41 PDT","Watches, Timepieces","1384","","","Used","","","","","","US","","",""
"386778550430",Accutime Watch Corp. MARVEL Unisex Kids Avengers Digital Wrist Watch UNTESTED,,Accutime Watch Corp. MARVEL Unisex Kids Avengers D,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Feb-15-24 03:46:42 PST","Jul-15-24 03:46:42 PDT","Wristwatches","31387","","","Pre-owned","","","","","","US","","",""
"386778554196",Accutime Unisex Kids Teenage Mutant Ninja Turtles Digital Wristwatch UNTESTED,,Accutime Unisex Kids Teenage Mutant Ninja Turtles,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Feb-15-24 03:50:37 PST","Jul-15-24 03:50:37 PDT","Wristwatches","31387","","","Pre-owned","","","","","","US","","",""
"386778559117",Kids Watch Company Unisex Kids Analog Quartz Movement Firetruck Watch UNTESTED,,Kids Watch Company Unisex Kids Analog Quartz Movem,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","0","","Feb-15-24 03:53:48 PST","Jul-15-24 03:53:48 PDT","Wristwatches","31387","","","Pre-owned","","","","","","US","","",""
"386778572777",Vintage Disney Unisex Kids Lion King Analog Wrist Watch UNTESTED,,Vintage Disney Unisex Kids Lion King Analog Wrist,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","1","","Feb-15-24 03:57:36 PST","Jul-15-24 03:57:36 PDT","Wristwatches","31387","","","Pre-owned","","","","","","US","","",""
"386778587679","Timex T89001, Kid's Time Machines Elastic Strap Watch, Butterfly, Time Teacher",,"Timex T89001, Kid's Time Machines Elastic Strap Wa","1","FIXED_PRICE","USD",9.95,,,9.95,"0","","3","","Feb-15-24 04:03:49 PST","Jul-15-24 04:03:49 PDT","Wristwatches","31387","","","Pre-owned","","","","","70303415","US","0048148890015","",""
"386778600638",Vtech KidiZoom Smartwatch DX2 -((  item 1245  )) Unisex Kids Digital UNTESTED,,Vtech KidiZoom Smartwatch DX2 -(( item 1245 )) U,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Feb-15-24 04:06:27 PST","Jul-15-24 04:06:27 PDT","Learning Systems","158695","","","Used","","","","","","US","","",""
"386778618080",Tech Jr Unisex Kids Touchscreen Digital Watch UNTESTED,,Tech Jr Unisex Kids Touchscreen Digital Watch UNTE,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Feb-15-24 04:11:12 PST","Jul-15-24 04:11:12 PDT","Wristwatches","31387","","","Pre-owned","","","","","","US","","",""
"386778624877",ALEX Pink Band Unisex Kids Analog Wrist Watch Quartz UNTESTED,,ALEX Pink Band Unisex Kids Analog Wrist Watch Quar,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Feb-15-24 04:13:43 PST","Jul-15-24 04:13:43 PDT","Wristwatches","31387","","","Pre-owned","","","","","","US","","",""
"386778633406",SOPHIE Quartz Blue Band Unisex Kids Analog Wrist Watch UNTESTED,,SOPHIE Quartz Blue Band Unisex Kids Analog Wrist W,"1","FIXED_PRICE","USD",14.95,,,14.95,"0","","","","Feb-15-24 04:16:51 PST","Jul-15-24 04:16:51 PDT","Wristwatches","31387","","","Pre-owned","","","","","","US","","",""
"386778655061",Unbranded Unisex Kids Owl Face Design Analog Wrist Watch UNTESTED ,,Unbranded Unisex Kids Owl Face Design Analog Wrist,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Feb-15-24 04:20:32 PST","Jul-15-24 04:20:32 PDT","Wristwatches","31387","","","Pre-owned","","","","","","US","","",""
"386778663347",F JOJO Siwa Viacom Accutime JOJ4238WM LR41 0819 LCD Spinner Top Watch UNTESTED,,F JOJO Siwa Viacom Accutime JOJ4238WM LR41 0819 LC,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Feb-15-24 04:23:34 PST","Jul-15-24 04:23:34 PDT","Wristwatches","31387","","","Pre-owned","","","","","","US","Does not apply","",""
"386778676231",Pokemon 2020 Led Touch Screen Watch With Metallic Silver Bezel -  POK4255WM,,Pokemon 2020 Led Touch Screen Watch With Metallic,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Feb-15-24 04:28:52 PST","Jul-15-24 04:28:52 PDT","Other Animation Merchandise","69528","","","Used","","","","","","US","","",""
"386778686557",JNEW Unisex Kids Pink Unicorn Band Analog Wrist Watch UNTESTED,,JNEW Unisex Kids Pink Unicorn Band Analog Wrist Wa,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Feb-15-24 04:32:48 PST","Jul-15-24 04:32:48 PDT","Wristwatches","31387","","","Pre-owned","","","","","","US","","",""
"386778694933",Purple Band With Cat Design Band Unisex Kids Analog Quartz Wrist Watch UNTESTED,,Purple Band With Cat Design Band Unisex Kids Analo,"1","FIXED_PRICE","USD",9.98,,,9.98,"0","","","","Feb-15-24 04:36:05 PST","Jul-15-24 04:36:05 PDT","Wristwatches","31387","","","Pre-owned","","","","","","US","","",""
"386778702397",BRAT Quartz Rainbow Color Band Unisex Kids Analog Wrist Watch UNTESTED ,,BRAT Quartz Rainbow Color Band Unisex Kids Analog,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Feb-15-24 04:41:03 PST","Jul-15-24 04:41:03 PDT","Wristwatches","31387","","","Pre-owned","","","","","","US","","",""
"386778721817",Itouch Blue Camouflage Band Unisex Kids Digital Wristwatch Touchscreen UNTESTED,,Itouch Blue Camouflage Band Unisex Kids Digital Wr,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Feb-15-24 04:45:30 PST","Jul-15-24 04:45:30 PDT","Wristwatches","31387","","","Pre-owned","","","","","","US","","",""
"386778729906",Accutime Watch Corp. Fitbit Unisex Kids Digital Unicorn Design Band Watch UNTEST,,Accutime Watch Corp. Fitbit Unisex Kids Digital Un,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Feb-15-24 04:48:36 PST","Jul-15-24 04:48:36 PDT","Wristwatches","31387","","","Pre-owned","","","","","","US","","",""
"386778733056",Six (6) Girls Digital Colorful Design Band Wrist Watch Lot Of 6 Watches UNTESTED,,Six (6) Girls Digital Colorful Design Band Wrist W,"1","FIXED_PRICE","USD",14.95,,,14.95,"0","","0","","Feb-15-24 04:52:50 PST","Jul-15-24 04:52:50 PDT","Wristwatches","31387","","","Pre-owned","","","","","","US","","",""
"386778743548",Five (5) Silicon Unisex Kids Digital Wristwatch Different Designs UNTESTED,,Five (5) Silicon Unisex Kids Digital Wristwatch Di,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","0","","Feb-15-24 04:56:48 PST","Jul-15-24 04:56:48 PDT","Wristwatches","31387","","","Pre-owned","","","","","","US","","",""
"386778779382",Star Wars A New Hope Unisex Kids Digital Wrist Watch UNTESTED,,Star Wars A New Hope Unisex Kids Digital Wrist Wat,"1","FIXED_PRICE","USD",9.95,,,9.95,"0","","1","","Feb-15-24 05:07:43 PST","Jul-15-24 05:07:43 PDT","Wristwatches","31387","","","Pre-owned","","","","","","US","","",""
"386778785428",Two (2) Unisex Kids Analog Wrist Watch Cat And Dog Design Brand New UNTESTED,,Two (2) Unisex Kids Analog Wrist Watch Cat And Dog,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","2","","Feb-15-24 05:12:43 PST","Jul-15-24 05:12:43 PDT","Wristwatches","31387","","","New with defects","","","","","","US","","",""
"386778813335",Gold Tone With Chunky Red Stone And Clear Smaller Stones Costume Fashion Ring,,Gold Tone With Chunky Red Stone And Clear Smaller,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","1","","Feb-15-24 05:24:42 PST","Jul-15-24 05:24:42 PDT","Rings","67681","","","Pre-owned","","","","","","US","","",""
"386778847304",RSC Gold Tone Chunky Design With Big CZ Crystal Stone Fashion Costume Ring,,RSC Gold Tone Chunky Design With Big CZ Crystal St,"1","FIXED_PRICE","USD",19.95,,,19.95,"0","","2","","Feb-15-24 05:30:44 PST","Jul-15-24 05:30:44 PDT","Rings","67681","","","Pre-owned","","","","","","US","","",""
"386778862698",Thick Silver Tone CZ Crystal Chip Filled Design Beautiful Costume Fashion Ring,,Thick Silver Tone CZ Crystal Chip Filled Design Be,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Feb-15-24 05:36:03 PST","Jul-15-24 05:36:03 PDT","Rings","67681","","","Pre-owned","","","","","","US","","",""
"386778879215",Unique Nine (9) Strand Silver Tone Layered Chain Designer Fashion Necklace,,Unique Nine (9) Strand Silver Tone Layered Chain D,"0","FIXED_PRICE","USD",12.95,,,12.95,"1","","4","","Feb-15-24 05:42:19 PST","Jul-15-24 05:42:19 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386778904500",Gold Tone Long Chain With Huge Chunky Slab Of Genuine Tiger Eye Gemstone Pendant,,Gold Tone Long Chain With Huge Chunky Slab Of Genu,"1","FIXED_PRICE","USD",14.95,,,14.95,"0","","1","","Feb-15-24 05:48:42 PST","Jul-15-24 05:48:42 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386778916341",Gold Tone Cord Chain With Two Round Faux Pearl Tassel Pendants Fashion Necklace,,Gold Tone Cord Chain With Two Round Faux Pearl Tas,"1","FIXED_PRICE","USD",12.95,,,12.95,"0","","","","Feb-15-24 05:53:59 PST","Jul-15-24 05:53:59 PDT","Necklaces & Pendants","155101","","","Pre-owned","","","","","","US","","",""
"386823949416",Silver Tone + Design Fashion Cuff Adjustable Bracelet For Women,,Silver Tone + Design Fashion Cuff Adjustable Brace,"0","FIXED_PRICE","USD",9.95,,,9.95,"1","","1","","Feb-29-24 16:15:12 PST","Jul-29-24 16:15:12 PDT","Bracelets & Charms","261987","","","Pre-owned","","","","","","US","","",""
